"anon0501-data_text" "arna0440-dos-data_text" "arna0440-linux-data_text" "arna0440-source-data_text" "arna0660-data_text" "arna0770-data_text" "beck0500-data_text" "bhch0565-data_text" "cox_0350-data_text" "CROW0000-data_text" "daim0350-data_text" "ekma0350-data_text" "gill0350-data_text" "goet0350-data_text" "kenn0000-data_text" "kenw0550-data_text" "kine0350-data_text" "kint0350-data_text" "long0500-data_text" "lumm0350-data_text" "malm0350-data_text" "malm1000-data_text" "mcdo0551-data_text" "munk0430-data_text" "nels0350-data_text" "oska0551-data_text" "plat0550-data_text" "plot0350-data_text" "pohl0350-data_text" "russ0000-data_text" "ticm0350-data_text" "vane0560-data_text" "well0550-data_text" "whin0450-data_text" "wood0350-data_text" "wood0430-data_text" "wood043b-data_text"
"mou" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mouthed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0187195806813927 0 0 0 0 0 0 0 0 0 0 0 0.0187195806813927 0.0187195806813927
"mp" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mr" 0 0 0 0 0 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0.0123624675485227 0 0 0 0.00284438376425747 0 0 0 0 0 0 0 0 0.0123624675485227 0 0 0 0 0 0
"mu" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mushtime" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.014792899408284 0 0 0 0 0 0 0 0 0 0
"musical" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"mut" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nar" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nastily" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"natch" 0.0150511739915713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150511739915713 0 0 0 0 0 0 0.0113488055382171 0 0 0 0 0 0 0 0 0 0 0
"ndicto" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ndowe" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nea" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nealiesend" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"needles" 0 0 0 0 0.00259605399792316 0.0061082690692525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"nel" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ner" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nhis" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nlocow" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nly" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nods" 0 0 0 0 0.00519210799584631 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"noe" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"noere" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nos" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"noted" 0 0 0 0 0 0.00916240360387875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nou" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nowe" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"noxious" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"nst" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oas" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obliterated" 0 0 0 0 0.00259605399792316 0.00152706726731313 0 0.0158856235107228 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0 0 0 0 0.002465483234714 0 0 0 0 0 0.0135208220659816 0 0 0 0
"occ" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oflurr" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ofp" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ofrace" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oft" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oi" 0 0 0 0 0.00519210799584631 0.0061082690692525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oies" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oin" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ome" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"onou" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ont" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ontiontulangra" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"onu" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oormon" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oot" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"op" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ores" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"organ" 0.0150511739915713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150511739915713 0 0 0 0 0 0 0.0113488055382171 0 0 0 0 0 0 0 0 0 0 0
"ornaments" 0 0 0 0 0.00259605399792316 0.00152706726731313 0 0.0158856235107228 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0 0 0 0 0.002465483234714 0 0 0 0 0 0.0135208220659816 0 0 0 0
"orthnd" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ouds" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ouldof" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ounce" 0.00752558699578567 0 0 0 0.00259605399792316 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"ouou" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ovendoww" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"overall" 0.00752558699578567 0 0 0 0 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"ovsibly" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"owed" 0.00752558699578567 0.00732493407559332 0.00732493407559332 0.00732493407559332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"ows" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oy" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"painful" 0 0 0 0 0.00259605399792316 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00739644970414201 0 0 0 0 0 0.0135208220659816 0 0 0 0
"pall" 0 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.00259605399792316 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"pan" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"panel" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"parrot" 0.00752558699578567 0 0 0 0.00259605399792316 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"pasarge" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"passade" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"passain" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"passphrase" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.014792899408284 0 0 0 0 0 0 0 0 0 0
"passtle" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"passuth" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"patches" 0 0 0 0 0.00259605399792316 0.00763533633656563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"paw" 0.00752558699578567 0.00732493407559332 0.00732493407559332 0.00732493407559332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"pearls" 0 0 0 0 0.00259605399792316 0.00152706726731313 0 0.0158856235107228 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0 0 0 0 0.002465483234714 0 0 0 0 0 0.0135208220659816 0 0 0 0
"pearly" 0 0 0 0 0.00259605399792316 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"peeninlist" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"peerere" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pel" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"penalties" 0 0 0 0 0 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00986193293885602 0 0 0 0 0 0 0 0 0 0
"perched" 0 0 0 0 0.00259605399792316 0 0 0.0158856235107228 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00568876752851495 0 0 0 0 0.002465483234714 0 0 0 0 0 0.0135208220659816 0 0 0 0
"peyote" 0.0150511739915713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150511739915713 0 0 0 0 0 0 0.0113488055382171 0 0 0 0 0 0 0 0 0 0 0
"pg" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pho" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"phonebooth" 0.0150511739915713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150511739915713 0 0 0 0 0 0 0.0113488055382171 0 0 0 0 0 0 0 0 0 0 0
"phosphorescent" 0.00752558699578567 0 0 0 0.00259605399792316 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"pie" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ping" 0.00752558699578567 0 0 0 0.00259605399792316 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"pinto" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pip" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pla" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"platinu" 0.00752558699578567 0.00732493407559332 0.00732493407559332 0.00732493407559332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"platt" 0 0 0 0 0.00259605399792316 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0 0 0 0 0.00739644970414201 0 0 0 0 0 0 0 0 0 0
"pluck" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"pohl" 0 0 0 0 0 0 0 0 0.011887779362815 0 0.0118934348239772 0 0 0 0.0117481203007519 0 0 0 0 0.0118764845605701 0 0 0 0 0 0 0 0 0.0117481203007519 0 0 0 0 0.0110023104852019 0 0 0
"por" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"port" 0 0.00732493407559332 0.00732493407559332 0.00732493407559332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0118764845605701 0 0 0 0 0.0107060649858145 0 0 0 0 0 0 0 0 0 0 0 0
"pounding" 0.0150511739915713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150511739915713 0 0 0 0 0 0 0.0113488055382171 0 0 0 0 0 0 0 0 0 0 0
"pre" 0 0.00732493407559332 0.00732493407559332 0.00732493407559332 0 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"precariously" 0 0 0 0 0.00259605399792316 0 0 0.0158856235107228 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00568876752851495 0 0 0 0 0.002465483234714 0 0 0 0 0 0.0135208220659816 0 0 0 0
"prevent" 0 0 0 0 0 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0.112739571589628 0.00935979034069637 0 0 0 0 0 0 0 0 0 0 0 0.00935979034069637 0.00935979034069637
"process" 0.0150511739915713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150511739915713 0 0 0 0 0 0 0.0113488055382171 0 0 0 0 0 0 0 0 0 0 0
"procession" 0 0 0 0 0.00778816199376947 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"promontory" 0.0150511739915713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150511739915713 0 0 0 0 0 0 0.0113488055382171 0 0 0 0 0 0 0 0 0 0 0
"propel" 0.0150511739915713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150511739915713 0 0 0 0 0 0 0.0113488055382171 0 0 0 0 0 0 0 0 0 0 0
"proposition" 0 0 0 0 0.00259605399792316 0.00152706726731313 0 0.0158856235107228 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0 0 0 0 0.002465483234714 0 0 0 0 0 0.0135208220659816 0 0 0 0
"prudent" 0 0 0 0 0.00259605399792316 0.00763533633656563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"puddle" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"pullable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0170663025855448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"puny" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0187195806813927 0 0 0 0 0 0 0 0 0 0 0 0.0187195806813927 0.0187195806813927
"pushable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0170663025855448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pushes" 0 0 0 0 0.00519210799584631 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"pw" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pyou" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quart" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0278706800445931 0.00853315129277242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quarters" 0 0 0 0 0.0103842159916926 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ra" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"raise" 0 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.00519210799584631 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rbarrthe" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rebounds" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"rechereeen" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rectt" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"reeds" 0.00752558699578567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0.00929022668153103 0.00568876752851495 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"released" 0 0 0 0 0.00259605399792316 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0 0 0.00535303249290723 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"remaining" 0 0 0 0 0 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0267651624645362 0 0 0 0 0 0 0 0 0 0 0 0
"replace" 0.00752558699578567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0.0160590974787217 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"rer" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"restoring" 0 0 0 0 0.00778816199376947 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rim" 0.00752558699578567 0.00732493407559332 0.00732493407559332 0.00732493407559332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"rnere" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rolargo" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
